182,MEX,024320, 82.50, 11.38, 2
182,TEC,024237, 77.50, 10.69, 5
183,MEX,024297, 180.00, 24.83, 2
183,TEC,024237, 32.00, 0.00, 5
184,TEC,024237, 32.00, 0.00, 5
185,TEC,024237, 32.00, 0.00, 5
186,MEX,024297, 165.00, 22.76, 2
186,TEC,024237, 32.00, 0.00, 5
187,MEX,024297, 82.50, 11.38, 2
187,TEC,024237, 32.00, 0.00, 5
188,MEX,024297, 165.00, 22.76, 2
188,TEC,024237, 32.00, 0.00, 5
189,MEX,024297, 165.00, 22.76, 2
189,MEX,024299, 90.00, 12.41, 2
189,TEC,024237, 32.00, 0.00, 5
190,MEX,024299, 180.00, 24.83, 2
190,MEX,024320, 165.00, 22.76, 2
190,TEC,024237, 32.00, 0.00, 5
191,MEX,024299, 180.00, 24.83, 2
191,TEC,024237, 155.00, 21.38, 5
192,MEX,024297, 180.00, 24.83, 2
192,MEX,024299, 180.00, 24.83, 2
192,MEX,024320, 82.50, 11.38, 2
192,TEC,024237, 155.00, 21.38, 5
193,MEX,024320, 165.00, 22.76, 2
193,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 194,MEX,024299,180.00,24.83,1904041,,,I
194,TEC,024237, 155.00, 21.38, 5
195,TEC,024237, 155.00, 21.38, 5
196,MEX,024297, 82.50, 11.38, 2
196,TEC,024237, 77.50, 10.69, 5
197,MEX,024297, 165.00, 22.76, 2
197,TEC,024237, 155.00, 21.38, 5
198,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 199,AER,024310,335.00,46.21,1914179,a8a5273a-6b31-4dab-a71a-e9167bdb731d,2022-06-20 14:51:03,I
199,MEX,024299, 82.50, 11.38, 2
199,MEX,024320, 165.00, 22.76, 2
199,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 200,AER,024310,335.00,46.21,1914179,a8a5273a-6b31-4dab-a71a-e9167bdb731d,2022-06-20 14:51:03,I
200,MEX,024299, 165.00, 22.76, 2
200,MEX,024320, 0.00, 0.00, 2
200,TEC,024237, 155.00, 21.38, 5
201,MEX,024299, 165.00, 22.76, 2
201,TEC,024237, 155.00, 21.38, 5
202,MEX,024320, 165.00, 22.76, 2
202,TEC,024237, 155.00, 21.38, 5
203,MEX,024299, 165.00, 22.76, 2
203,TEC,024237, 155.00, 21.38, 5
204,MEX,024320, 180.00, 24.83, 2
204,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 205,AER,024310,335.00,46.21,1919063,c4ed9f7f-8319-4cdb-ada4-232e0130a0eb,2022-06-28 12:15:51,I
205,TEC,024237, 155.00, 21.38, 5
206,MEX,024299, 180.00, 24.83, 2
206,MEX,024320, 165.00, 22.76, 2
206,TEC,024237, 155.00, 21.38, 5
207,MEX,024297, 82.50, 11.38, 2
207,TEC,024237, 155.00, 21.38, 5
208,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 209,OXT,024197,165.00,22.76,1910874,1b6eb5ba-b4ba-48bc-ad5f-98f2b9cfad76,2022-06-14 18:55:01,I
209,TEC,024237, 77.50, 10.69, 5
210,MEX,024320, 180.00, 24.83, 2
210,TEC,024237, 77.50, 10.69, 5
211,MEX,024320, 90.00, 12.41, 2
211,TEC,024237, 155.00, 21.38, 5
212,MEX,024320, 90.00, 12.41, 2
212,TEC,024237, 155.00, 21.38, 5
213,TEC,024237, 155.00, 21.38, 5
214,MEX,024299, 165.00, 22.76, 2
214,TEC,024237, 155.00, 21.38, 5
215,TEC,024237, 155.00, 21.38, 5
216,MEX,024299, 165.00, 22.76, 2
Facturado por Cliente 216,OXT,024237,165.00,22.76,1924811,58a11a2e-d24d-4429-a77f-ec086d2f5abe,2022-07-03 17:12:58,I
216,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 217,OXT,024237,165.00,22.76,1924811,58a11a2e-d24d-4429-a77f-ec086d2f5abe,2022-07-03 17:12:58,I
217,TEC,024237, 155.00, 21.38, 5
218,MEX,024299, 165.00, 22.76, 2
218,MEX,024320, 180.00, 24.83, 2
218,TEC,024237, 155.00, 21.38, 5
219,MEX,024297, 180.00, 24.83, 2
219,MEX,024299, 165.00, 22.76, 2
219,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 220,OXT,024197,165.00,22.76,1903757,dc77fcd2-de41-4ed4-ba8b-9e6845960d27,2022-06-05 13:11:59,I
220,TEC,024237, 155.00, 21.38, 5
221,MEX,024297, 165.00, 22.76, 2
221,MEX,024320, 165.00, 22.76, 2
221,TEC,024237, 77.50, 10.69, 5
222,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 223,MEX,024297,180.00,24.83,1903360,815b0c5a-2c81-45a1-9be6-5b0d8bcd27e6,2022-06-04 04:14:37,I
223,MEX,024320, 82.50, 11.38, 2
223,TEC,024237, 155.00, 21.38, 5
224,MEX,024297, 180.00, 24.83, 2
224,MEX,024320, 165.00, 22.76, 2
224,TEC,024237, 155.00, 21.38, 5
225,TEC,024237, 155.00, 21.38, 5
226,TEC,024237, 155.00, 21.38, 5
227,MEX,024297, 82.50, 11.38, 2
227,MEX,024299, 165.00, 22.76, 2
227,TEC,024237, 155.00, 21.38, 5
228,MEX,024297, 82.50, 11.38, 2
228,MEX,024299, 180.00, 24.83, 2
228,TEC,024237, 155.00, 21.38, 5
229,MEX,024297, 165.00, 22.76, 2
229,MEX,024299, 180.00, 24.83, 2
229,TEC,024237, 155.00, 21.38, 5
230,MEX,024297, 165.00, 22.76, 2
230,TEC,024237, 32.00, 0.00, 5
231,TEC,024237, 32.00, 0.00, 5
232,TEC,024237, 155.00, 21.38, 5
233,TEC,024237, 155.00, 21.38, 5
234,MEX,024297, 165.00, 22.76, 2
234,MEX,024299, 165.00, 22.76, 2
234,TEC,024237, 155.00, 21.38, 5
235,MEX,024297, 165.00, 22.76, 2
235,MEX,024299, 165.00, 22.76, 2
235,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 236,HXP,024166,175.00,24.14,1908527,8024ed78-064e-48a4-9aab-d01c6936364d,2022-06-12 18:59:40,I
236,MEX,024297, 90.00, 12.41, 2
236,TEC,024237, 155.00, 21.38, 5
237,MEX,024297, 90.00, 12.41, 2
237,TEC,024237, 155.00, 21.38, 5
238,MEX,024297, 180.00, 24.83, 2
Facturado por Cliente 238,MEX,024299,165.00,22.76,1918748,417b8c6d-edc1-4f20-88c3-bab6cc779acd,2022-06-27 22:46:11,I
238,TEC,024237, 155.00, 21.38, 5
239,MEX,024299, 82.50, 11.38, 2
239,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 240,AER,024310,335.00,46.21,1921145,92cac174-8801-413b-9b04-c67d46eee817,2022-06-29 13:43:07,I
240,MEX,024299, 165.00, 22.76, 2
Facturado por Cliente 240,OXT,024221,165.00,22.76,1924194,b3d1c9a2-3735-4b11-9c91-c59f25df08b6,2022-07-01 16:51:03,I
240,TEC,024237, 32.00, 0.00, 5
241,MEX,024297, 82.50, 11.38, 2
241,TEC,024237, 155.00, 21.38, 5
242,MEX,024299, 165.00, 22.76, 2
Facturado por Cliente 242,OXT,023551,165.00,22.76,1921408,f4aea35c-93a5-4a2b-b346-fd1a21532c70,2022-06-29 18:02:01,I
242,TEC,024237, 155.00, 21.38, 5
243,MEX,024299, 165.00, 22.76, 2
243,TEC,024237, 155.00, 21.38, 5
244,MEX,024320, 82.50, 11.38, 2
244,TEC,024237, 155.00, 21.38, 5
245,MEX,024320, 165.00, 22.76, 2
Facturado por Cliente 245,OXT,024171,165.00,22.76,1917200,0f32da56-94fe-4a9f-9343-d501f355e7f0,2022-06-24 22:36:11,I
245,TEC,024237, 155.00, 21.38, 5
246,MEX,024320, 165.00, 22.76, 2
246,TEC,024237, 155.00, 21.38, 5
247,MEX,024297, 180.00, 24.83, 2
247,MEX,024320, 165.00, 22.76, 2
247,TEC,024237, 77.50, 10.69, 5
248,MEX,024299, 82.50, 11.38, 2
248,MEX,024320, 180.00, 24.83, 2
248,TEC,024237, 155.00, 21.38, 5
Facturado por Cliente 249,MEX,024297,180.00,24.83,1904158,a3043efd-256f-4e11-b664-395d2bbfb333,2022-06-06 11:05:35,I
249,MEX,024320, 82.50, 11.38, 2
249,TEC,024237, 155.00, 21.38, 5
